data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-02-11,202407,0.0,0,0,0,0.0,0.0,0,1,420540720240719779,2024-02-26,Florianópolis,0,0.0,574200,25.7272727272727,85.7840427727273,0,0,0,85.2479819545455,84.7119212727273,25.7272727272727,25.7272727272727,,,,,,2
2024-02-04,202406,0.0,0,0,0,0.0,0.0,0,1,420540720240619779,2024-02-26,Florianópolis,0,0.0,574200,26.6818181818182,87.0755274545455,0,0,0,84.7971280909091,82.5187288636364,27.0909090909091,27.5,,,,,,2
2024-01-28,202405,0.0,0,0,0,0.0,0.0,0,1,420540720240519779,2024-02-26,Florianópolis,0,0.0,574200,23.7142857142857,85.8290414285714,0,0,0,85.043623,84.2582065714286,23.7857142857143,23.8571428571429,,,,,,2
2024-01-21,202404,0.0,0,0,0,0.0,0.0,0,1,420540720240419779,2024-02-26,Florianópolis,0,0.0,574200,22.1428571428571,87.1684964285714,0,0,0,84.6298622857143,82.0912285714286,22.4285714285714,22.7142857142857,,,,,,2
2024-01-14,202403,1.0,1,1,1,0.8145292,0.17415534,0,1,420540720240319779,2024-02-26,Florianópolis,0,3.3788157,574200,25.25,90.9306005,1,0,0,89.7528473,88.5750942,25.375,25.5,,,,,,2
2024-01-07,202402,1.0,1,1,1,0.9632679,0.17415534,0,1,420540720240219779,2024-02-26,Florianópolis,0,18.521618,574200,25.05,89.14351555,1,0,0,88.04982215,86.95612695,25.2,25.35,,,,,,2
2023-12-31,202401,0.0,0,0,0,0.0,0.0,0,1,420540720240119779,2024-02-26,Florianópolis,0,0.0,574200,22.5454545454545,87.1988636363636,0,0,0,84.8382963636364,82.4777295454545,22.7727272727273,23,,,,,,2
